"REF_DATE","GEO","DGUID","Dwelling tenure","Selected housing indicators","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moveable dwelling","Percentage of households","Percent","239","units","0","v1110607271","74.3.9.4","","x","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Total, condominium status","Number of households","Number","223","units","0","v1110623924","74.3.10.1","67800","B","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Total, condominium status","Percentage of households","Percent","239","units","0","v1110623927","74.3.10.4","100.0","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Condominium","Number of households","Number","223","units","0","v1110623930","74.3.11.1","16700","C","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Condominium","Percentage of households","Percent","239","units","0","v1110623933","74.3.11.4","25.0","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Not condominium","Number of households","Number","223","units","0","v1110623936","74.3.12.1","51100","B","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Not condominium","Percentage of households","Percent","239","units","0","v1110623939","74.3.12.4","75.0","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Total, satisfaction with dwelling","Number of households","Number","223","units","0","v1110699842","74.3.13.1","67700","B","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Total, satisfaction with dwelling","Percentage of households","Percent","239","units","0","v1110699845","74.3.13.4","100.0","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Very satisfied with dwelling","Number of households","Number","223","units","0","v1110699848","74.3.14.1","18500","C","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Very satisfied with dwelling","Percentage of households","Percent","239","units","0","v1110699851","74.3.14.4","27.0","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Satisfied with dwelling","Number of households","Number","223","units","0","v1110699854","74.3.15.1","38700","B","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Satisfied with dwelling","Percentage of households","Percent","239","units","0","v1110699857","74.3.15.4","57.0","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Neither satisfied nor dissatisfied with dwelling","Number of households","Number","223","units","0","v1110699860","74.3.16.1","7800","D","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Neither satisfied nor dissatisfied with dwelling","Percentage of households","Percent","239","units","0","v1110699863","74.3.16.4","11.4","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Dissatisfied with dwelling","Number of households","Number","223","units","0","v1110699866","74.3.17.1","2700","E","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Dissatisfied with dwelling","Percentage of households","Percent","239","units","0","v1110699869","74.3.17.4","4.1","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Very dissatisfied with dwelling","Number of households","Number","223","units","0","v1110699872","74.3.18.1","","0s","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Very dissatisfied with dwelling","Percentage of households","Percent","239","units","0","v1110699875","74.3.18.4","","x","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Total, satisfaction with neighbourhood","Number of households","Number","223","units","0","v1110680762","74.3.19.1","67800","B","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Total, satisfaction with neighbourhood","Percentage of households","Percent","239","units","0","v1110680765","74.3.19.4","100.0","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Very satisfied with neighbourhood","Number of households","Number","223","units","0","v1110680768","74.3.20.1","27500","B","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Very satisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110680771","74.3.20.4","40.0","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Satisfied with neighbourhood","Number of households","Number","223","units","0","v1110680774","74.3.21.1","29200","B","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Satisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110680777","74.3.21.4","43.0","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Neither satisfied nor dissatisfied with neighbourhood","Number of households","Number","223","units","0","v1110680780","74.3.22.1","8200","C","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Neither satisfied nor dissatisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110680783","74.3.22.4","12.1","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Dissatisfied with neighbourhood","Number of households","Number","223","units","0","v1110680786","74.3.23.1","2200","E","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Dissatisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110680789","74.3.23.4","3.3","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Very dissatisfied with neighbourhood","Number of households","Number","223","units","0","v1110680792","74.3.24.1","700","E","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Very dissatisfied with neighbourhood","Percentage of households","Percent","239","units","0","v1110680795","74.3.24.4","","x","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved because the household was forced to move by a landlord, a bank or other financial institution or the government","Number of households","Number","223","units","0","v1110708992","74.3.25.1","1400","E","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved because the household was forced to move by a landlord, a bank or other financial institution or the government","Percentage of households","Percent","239","units","0","v1110708995","74.3.25.4","2.0","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved due to a natural disaster or fire","Number of households","Number","223","units","0","v1110637460","74.3.26.1","600","E","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved due to a natural disaster or fire","Percentage of households","Percent","239","units","0","v1110637463","74.3.26.4","","x","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved for a new job or job transfer","Number of households","Number","223","units","0","v1110637454","74.3.27.1","8000","D","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved for a new job or job transfer","Percentage of households","Percent","239","units","0","v1110637457","74.3.27.4","11.8","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved for a new school","Number of households","Number","223","units","0","v1110637448","74.3.28.1","200","E","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved for a new school","Percentage of households","Percent","239","units","0","v1110637451","74.3.28.4","","x","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved to form own household","Number of households","Number","223","units","0","v1110637442","74.3.29.1","17500","C","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved to form own household","Percentage of households","Percent","239","units","0","v1110637445","74.3.29.4","26.0","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved to be closer to family","Number of households","Number","223","units","0","v1110637436","74.3.30.1","5000","E","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved to be closer to family","Percentage of households","Percent","239","units","0","v1110637439","74.3.30.4","7.3","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved because of a change in household or family size","Number of households","Number","223","units","0","v1110653360","74.3.31.1","8900","C","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved because of a change in household or family size","Percentage of households","Percent","239","units","0","v1110653363","74.3.31.4","13.1","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved to reduce commuting time","Number of households","Number","223","units","0","v1110653354","74.3.32.1","4600","D","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved to reduce commuting time","Percentage of households","Percent","239","units","0","v1110653357","74.3.32.4","6.7","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved to upgrade to a larger dwelling or better quality dwelling","Number of households","Number","223","units","0","v1110653348","74.3.33.1","17400","C","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved to upgrade to a larger dwelling or better quality dwelling","Percentage of households","Percent","239","units","0","v1110653351","74.3.33.4","26.0","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved to reduce housing costs","Number of households","Number","223","units","0","v1110653342","74.3.34.1","2800","E","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved to reduce housing costs","Percentage of households","Percent","239","units","0","v1110653345","74.3.34.4","4.1","","","","1"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved to be in a more desirable neighbourhood","Number of households","Number","223","units","0","v1110653336","74.3.35.1","12600","C","","","0"
"2018","Edmonton, Alberta","2016S0503835","Owner who is a first-time homebuyer","Moved to be in a more desirable neighbourhood","Percentage of households","Percent","239","units","0","v1110653339","74.3.35.4","18.7","","","","1"
